id,run_id,model,UA_W_K,mode,solver,event,fault,scenario,probability,t,dt_h,source_MW,load_MW,heat_shed_MW,electric_shed_MW,EB_MW,loss_MWh,stored_above_initial_MWh,replay_temperature_error_K,cumulative_energy_residual_MWh,terminal_rule
shift_four_ua10_detailed_economic_gurobi,r8-97b2c440-9f45-4366-aa84-9a50054ebcd1,detailed,10.0,economic,Gurobi,1,010,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-1.9290125052862095e-15,recovery_free_thermal_end
shift_four_ua10_detailed_economic_gurobi,r8-97b2c440-9f45-4366-aa84-9a50054ebcd1,detailed,10.0,economic,Gurobi,1,010,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-4.9960036108132044e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,1,0.25,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,1,0.25,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,2,0.75,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,2,0.75,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,000,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,1,0.25,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,1,0.25,2,1.0,0.48052987015109067,0.4,0.0,0.0,0.190031442264306,0.0006864246283486886,0.15941027390318302,5.684341886080802e-14,2.0539125955565396e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,6.2727600891321345e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,8.03523914072457e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,2,0.75,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,2,0.75,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,100,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,1,0.25,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,1,0.25,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,1,0.25,3,1.0,0.3,0.4,0.0,3.219646771412954e-15,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,2,0.75,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,2,0.75,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,detailed,10.0,threshold,HiGHS,1,010,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,1,0.25,1,1.0,0.48021527320128954,0.4,0.0,0.0,0.24626424266732658,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,4.690692279041286e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,1,0.25,2,1.0,0.48052987015109594,0.4,0.0,0.0,0.24642557443645807,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,4.218847493575595e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,1.3461454173580023e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-1.7208456881689926e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,2,0.75,1,1.0,0.4802152732012913,0.4,0.0,0.0,0.2462642426673275,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,2.914335439641036e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,2,0.75,2,1.0,0.48052987015109594,0.4,0.0,0.0,0.24642557443645807,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,2.4424906541753444e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-4.3021142204224816e-16,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,000,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-3.497202527569243e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,1,0.25,1,1.0,0.48021527320129404,0.4,0.0,0.0,0.18970028758030952,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,1.942890293094024e-16,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,1,0.25,2,1.0,0.48052987015109844,0.4,0.0,0.0,0.24642557443646074,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,-2.7755575615628914e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-5.648259637780484e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-8.715250743307479e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,2,0.75,1,1.0,0.48021527320129404,0.4,0.0,0.0,0.18970028758030952,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,1.942890293094024e-16,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,2,0.75,2,1.0,0.48052987015109844,0.4,0.0,0.0,0.24642557443646074,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,-2.7755575615628914e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-5.648259637780484e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,100,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-8.715250743307479e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,1,0.25,1,1.0,0.4802152732012938,0.4,0.0,0.0,0.24626424266733016,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,4.163336342344337e-16,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,1,0.25,2,1.0,0.48052987015109844,0.4,0.0,0.0,0.24642557443646074,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,-2.55351295663786e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-5.4262150328554526e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-8.493206138382448e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,2,0.75,1,1.0,0.4802152732012903,0.4,0.0,0.0,0.24626424266732838,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,3.913536161803677e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,2,0.75,2,1.0,0.48052987015109844,0.4,0.0,0.0,0.24642557443646074,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,9.43689570931383e-16,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-1.9290125052862095e-15,recovery_free_thermal_end
shift_four_ua10_detailed_threshold_gurobi,r8-167d1891-abc6-4bee-83f0-e8669a46f64d,detailed,10.0,threshold,Gurobi,1,010,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-4.9960036108132044e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,1,0.25,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,1,0.25,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,2,0.75,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,2,0.75,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,000,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,1,0.25,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,1,0.25,2,1.0,0.48052987015109067,0.4,0.0,0.0,0.190031442264306,0.0006864246283486886,0.15941027390318302,5.684341886080802e-14,2.0539125955565396e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,6.2727600891321345e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,8.03523914072457e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,2,0.75,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,2,0.75,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,100,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,1,0.25,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,1,0.25,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,1,0.25,3,1.0,0.3,0.4,0.0,3.219646771412954e-15,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,2,0.75,1,1.0,0.48021527320128515,0.4,-2.9135650577054504e-16,0.0,0.1897002875803002,0.0006484448208458356,0.07956682838043755,0.0,-1.457167719820518e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,2,0.75,2,1.0,0.48052987015109333,0.4,0.0,0.0,0.1900314422643088,0.0006864246283486892,0.15941027390318546,5.684341886080802e-14,1.8318679906315083e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851021435,0.05872881411808506,0.0,3.608224830031759e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_highs,r8-6070d5e9-5f5c-4806-b81b-f4366b9fd7b8,detailed,10.0,penalty,HiGHS,1,010,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,0.0,5.370703881624195e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,1,0.25,1,1.0,0.48021527320128954,0.4,0.0,0.0,0.24626424266732658,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,4.690692279041286e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,1,0.25,2,1.0,0.48052987015109594,0.4,0.0,0.0,0.24642557443645807,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,4.218847493575595e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,1.3461454173580023e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,1,0.25,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-1.7208456881689926e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,2,0.75,1,1.0,0.4802152732012913,0.4,0.0,0.0,0.2462642426673275,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,2.914335439641036e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,2,0.75,2,1.0,0.48052987015109594,0.4,0.0,0.0,0.24642557443645807,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,2.4424906541753444e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,2,0.75,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-4.3021142204224816e-16,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,000,2,0.75,4,1.0,0.3,0.4,0.0,0.0,0.0,0.0006335276461432058,-0.041904713528056414,1.1368683772161603e-13,-3.497202527569243e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,100,1,0.25,1,1.0,0.48021527320129404,0.4,0.0,0.0,0.18970028758030952,0.0006484448208458381,0.07956682838044837,5.684341886080802e-14,1.942890293094024e-16,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,100,1,0.25,2,1.0,0.48052987015109844,0.4,0.0,0.0,0.24642557443646074,0.0006864246283488272,0.159410273903195,5.684341886080802e-14,-2.7755575615628914e-15,recovery_free_thermal_end
shift_four_ua10_detailed_penalty_gurobi,r8-619d3e39-3057-4fca-9971-d1efc4ec2b81,detailed,10.0,penalty,Gurobi,1,100,1,0.25,3,1.0,0.3,0.4,0.0,0.0,0.0,0.0006814597851022126,0.05872881411808989,5.684341886080802e-14,-5.648259637780484e-15,recovery_free_thermal_end
